,round,tube0,tube1,tube2
0,0,4,1,5
1,1,6,2,3
2,2,0,4,1
3,3,7,2,1
4,4,9,2,0
5,5,2,4,3
6,6,1,2,7
7,7,0,4,5
8,8,3,9,4
9,9,6,1,3
10,10,2,5,3
11,11,3,2,5
12,12,3,4,9
13,13,1,9,6
14,14,0,8,5
15,15,9,5,3
16,16,6,3,9
17,17,8,4,9
18,18,9,1,6
19,19,8,9,7
20,20,1,9,8
21,21,6,9,7
22,22,6,3,5
23,23,1,2,0
