,round,tube0,tube1,tube2
0,0,2,3,6
1,1,1,2,6
2,2,7,2,6
3,3,6,3,8
4,4,8,9,3
5,5,6,9,8
6,6,0,9,5
7,7,7,3,6
8,8,0,6,7
9,9,0,8,6
10,10,7,5,0
11,11,4,1,0
12,12,8,5,2
13,13,4,9,6
14,14,7,2,9
15,15,0,6,3
16,16,7,8,4
17,17,1,9,3
18,18,1,4,2
19,19,6,0,2
20,20,6,0,4
21,21,4,0,6
22,22,0,7,4
23,23,1,7,3
