,round,tube0,tube1,tube2
0,0,0,9,8
1,1,2,9,4
2,2,9,6,3
3,3,1,2,8
4,4,0,2,4
5,5,3,6,2
6,6,2,6,5
7,7,8,0,4
8,8,7,9,4
9,9,8,5,3
10,10,0,1,2
11,11,8,2,1
12,12,0,2,3
13,13,9,3,7
14,14,4,9,5
15,15,7,2,1
16,16,0,3,4
17,17,5,7,9
18,18,8,5,3
19,19,8,5,4
20,20,0,6,5
21,21,2,5,4
22,22,3,6,8
23,23,1,2,4
