,round,tube0,tube1,tube2
0,0,8,9,1
1,1,9,4,2
2,2,1,9,3
3,3,9,5,4
4,4,0,7,6
5,5,6,7,8
6,6,8,3,7
7,7,6,1,3
8,8,9,0,1
9,9,3,2,8
10,10,0,2,5
11,11,5,4,9
12,12,3,4,0
13,13,9,7,5
14,14,1,7,8
15,15,8,3,6
16,16,3,4,7
17,17,7,5,4
18,18,2,3,4
19,19,6,7,2
20,20,0,6,3
21,21,4,6,1
22,22,4,9,2
23,23,9,7,1
