,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,1,19,10,13,18,15,7
1,1,11,12,7,18,9,13,19
2,2,13,12,14,8,16,17,6
3,3,9,1,17,6,14,20,13
4,4,17,16,0,15,19,3,2
5,5,12,5,2,0,1,16,4
6,6,18,16,0,2,7,5,6
7,7,4,8,0,5,7,2,16
8,8,8,4,20,17,14,18,12
9,9,17,11,20,5,14,1,9
10,10,10,17,1,11,16,8,0
11,11,18,6,0,2,8,3,15
12,12,18,8,15,6,3,17,5
13,13,19,20,1,7,5,17,15
14,14,17,8,9,19,1,3,15
15,15,17,5,1,18,12,7,6
16,16,3,7,15,9,4,13,11
17,17,6,1,15,14,19,2,11
18,18,3,6,19,1,8,20,15
19,19,5,4,14,1,16,12,13
20,20,17,19,3,8,18,5,2
21,21,10,16,1,20,11,6,18
22,22,6,11,5,12,13,3,1
23,23,12,19,17,18,14,7,6
24,24,15,8,6,2,9,19,12
25,25,4,8,5,1,19,7,6
26,26,5,11,15,10,4,2,1
27,27,13,5,9,8,10,4,16
28,28,1,19,9,8,0,14,10
29,29,20,7,8,2,19,4,16
30,30,3,17,15,2,9,20,1
31,31,6,12,15,18,2,3,8
32,32,20,0,8,10,17,16,6
33,33,2,16,17,19,9,4,5
34,34,1,2,6,17,4,19,12
35,35,15,17,1,13,8,11,7
36,36,2,4,1,16,8,17,20
37,37,6,2,9,5,17,0,13
38,38,14,12,8,7,13,20,17
39,39,2,12,4,16,6,0,9
40,40,7,4,6,13,12,0,19
41,41,7,16,18,1,10,6,3
42,42,19,1,6,8,15,12,20
43,43,8,11,16,9,13,17,3
44,44,5,0,15,11,7,4,17
45,45,6,7,17,8,9,16,12
46,46,9,19,8,16,6,3,17
47,47,10,2,6,17,0,1,3
48,48,4,20,11,9,17,5,0
