,round,tube,nut,amount
0,0.0,0.0,0.0,0.3996939946118114
1,0.0,0.0,1.0,0.25623755402475
2,0.0,0.0,2.0,2000.0
3,0.0,0.0,3.0,10.977317115160906
4,0.0,1.0,0.0,0.5627468980668217
5,0.0,1.0,1.0,0.26732457258425235
6,0.0,1.0,2.0,2000.0
7,0.0,1.0,3.0,1335.9905111649557
8,0.0,2.0,0.0,0.5998155054868665
9,0.0,2.0,1.0,0.21707099090684678
10,0.0,2.0,2.0,2000.0
11,0.0,2.0,3.0,1336.002821582314
