,round,tube0,tube1,tube2
0,0,3,5,7
1,1,2,8,5
2,2,9,4,6
3,3,1,5,3
4,4,1,8,6
5,5,0,6,3
6,6,9,5,7
7,7,3,2,8
8,8,1,7,2
9,9,9,6,4
10,10,3,1,6
11,11,6,9,4
12,12,1,7,3
13,13,2,4,5
14,14,6,4,2
15,15,8,5,7
16,16,6,0,9
17,17,7,2,8
18,18,0,8,7
19,19,1,8,6
20,20,8,5,1
21,21,0,9,8
22,22,2,7,8
23,23,7,8,4
