,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,15,19,11,5,0,16,9
1,1,11,5,7,14,12,3,18
2,2,6,14,13,10,8,12,18
3,3,9,4,17,6,8,12,5
4,4,17,3,19,9,13,20,11
5,5,19,5,15,16,11,14,6
6,6,17,0,4,5,14,13,8
7,7,10,16,13,5,1,0,7
8,8,11,0,9,4,1,16,20
9,9,16,15,19,6,14,13,10
10,10,6,2,3,18,16,0,10
11,11,20,7,2,6,15,12,4
12,12,15,3,4,6,19,2,14
13,13,14,1,4,18,13,2,10
14,14,15,18,7,3,6,4,19
15,15,8,2,20,5,9,7,14
16,16,11,20,14,18,19,2,1
17,17,13,4,16,3,10,0,5
18,18,1,13,20,9,19,17,14
19,19,15,6,3,19,2,13,20
20,20,6,4,17,16,7,8,0
21,21,18,16,17,19,4,11,13
22,22,12,11,15,18,14,20,4
23,23,9,5,18,11,15,12,2
24,24,0,15,7,5,17,13,18
25,25,5,15,4,10,1,3,17
26,26,15,1,6,19,16,2,17
27,27,12,0,1,16,9,15,10
28,28,12,9,6,17,8,16,1
29,29,13,7,8,10,20,4,16
30,30,5,16,10,6,19,0,4
31,31,5,9,2,6,13,3,20
32,32,15,5,20,17,10,8,19
33,33,17,13,16,5,18,8,3
34,34,5,20,2,7,6,8,16
35,35,7,4,2,5,16,1,20
36,36,1,6,2,15,19,9,8
37,37,13,12,16,19,8,10,15
38,38,14,3,18,20,1,9,15
39,39,12,1,10,8,5,4,3
40,40,2,10,14,1,11,9,12
41,41,16,1,12,2,3,17,8
42,42,5,12,0,19,7,16,1
43,43,6,4,16,17,18,11,8
44,44,19,20,2,17,10,1,12
45,45,3,19,9,6,17,16,15
46,46,6,2,17,18,11,1,13
47,47,9,6,7,5,2,3,4
48,48,17,18,20,8,2,1,12
