,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,4,5,9,3,14,18,0
1,1,13,2,20,14,12,0,18
2,2,1,2,19,11,9,3,7
3,3,8,20,13,2,10,19,9
4,4,10,5,11,3,0,20,14
5,5,10,16,15,6,4,1,7
6,6,9,14,5,7,4,13,19
7,7,11,7,16,14,6,4,5
8,8,15,20,9,5,7,19,18
9,9,1,11,20,18,16,9,14
10,10,12,4,19,3,20,16,18
11,11,10,12,2,4,3,11,0
12,12,12,19,1,5,13,16,10
13,13,2,8,17,11,19,6,14
14,14,3,0,8,1,7,13,12
15,15,11,1,0,5,13,15,19
16,16,11,9,0,16,19,17,7
17,17,2,5,9,16,20,12,4
18,18,6,11,5,16,1,9,8
19,19,2,10,3,1,17,12,8
20,20,6,10,17,8,14,1,20
21,21,14,0,18,3,8,5,20
22,22,10,20,1,8,9,16,0
23,23,20,17,19,12,4,13,9
24,24,18,19,16,5,3,11,17
25,25,19,10,17,5,13,9,20
26,26,14,18,16,12,3,8,5
27,27,3,10,13,16,15,5,17
28,28,17,15,7,13,3,10,6
29,29,20,14,9,0,3,16,5
30,30,1,17,5,10,15,0,18
31,31,14,13,15,3,18,0,17
32,32,17,14,8,13,2,7,5
33,33,12,17,0,18,20,15,1
34,34,15,12,1,2,13,8,18
35,35,16,0,19,13,8,1,17
36,36,12,18,4,3,5,14,17
37,37,20,10,16,9,1,2,8
38,38,2,16,20,3,0,8,18
39,39,3,5,1,9,19,2,17
40,40,5,13,4,12,10,6,0
41,41,20,1,14,10,17,0,5
42,42,4,5,6,8,19,16,0
43,43,14,11,10,16,7,0,3
44,44,16,2,0,14,10,13,17
45,45,8,16,17,14,9,12,18
46,46,8,6,1,5,14,10,2
47,47,14,6,9,2,11,13,18
48,48,4,3,7,10,9,12,17
