,round,tube0,tube1,tube2
0,0,6,2,4
1,1,2,5,9
2,2,0,9,1
3,3,5,3,1
4,4,5,4,0
5,5,9,7,3
6,6,4,8,9
7,7,0,8,3
8,8,8,0,5
9,9,7,1,0
10,10,9,7,5
11,11,3,2,8
12,12,5,7,4
13,13,1,8,7
14,14,6,2,4
15,15,6,7,4
16,16,5,9,3
17,17,5,7,0
18,18,6,5,9
19,19,3,9,1
20,20,8,7,5
21,21,8,2,9
22,22,1,0,7
23,23,9,3,8
