,round,tube0,tube1,tube2
0,0,6,3,0
1,1,3,1,5
2,2,9,1,7
3,3,9,8,3
4,4,5,3,7
5,5,4,2,7
6,6,2,9,4
7,7,5,7,2
8,8,2,7,6
9,9,6,1,9
10,10,6,0,1
11,11,0,8,1
12,12,9,2,5
13,13,8,5,6
14,14,9,5,7
15,15,9,8,0
16,16,1,0,2
17,17,5,3,9
18,18,3,6,5
19,19,0,4,9
20,20,5,4,8
21,21,7,2,1
22,22,7,1,9
23,23,7,3,2
