,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,11,4,17,14,16,6,8
1,1,19,13,16,2,10,20,18
2,2,16,18,9,17,4,10,20
3,3,6,11,4,9,1,20,14
4,4,1,16,12,6,19,18,5
5,5,7,5,9,16,12,1,20
6,6,3,14,8,18,0,4,11
7,7,17,12,15,16,7,8,4
8,8,14,11,16,2,8,18,10
9,9,18,1,9,8,11,17,14
10,10,12,1,16,18,3,5,6
11,11,12,3,2,6,15,14,0
12,12,6,2,8,19,5,7,13
13,13,8,6,13,2,0,9,14
14,14,20,19,7,13,12,0,11
15,15,18,1,13,2,15,16,11
16,16,12,19,9,1,2,3,20
17,17,14,20,3,9,17,13,8
18,18,20,13,12,18,9,8,15
19,19,0,6,10,16,17,3,5
20,20,18,15,16,0,9,20,1
21,21,5,13,19,7,18,0,4
22,22,13,10,17,0,16,9,7
23,23,17,10,13,14,0,19,5
24,24,0,3,7,1,8,13,20
25,25,13,5,14,9,20,17,18
26,26,4,18,20,16,12,8,10
27,27,2,20,10,0,13,9,11
28,28,3,16,9,6,0,12,20
29,29,0,20,14,5,1,19,7
30,30,20,9,13,3,19,11,8
31,31,8,1,16,18,7,6,3
32,32,18,11,1,10,17,9,0
33,33,1,0,15,7,13,16,5
34,34,12,3,18,15,10,20,16
35,35,11,1,20,17,4,3,6
36,36,8,3,11,13,7,16,6
37,37,2,13,10,7,18,5,8
38,38,5,4,19,6,18,13,16
39,39,0,19,4,14,17,8,11
40,40,15,1,9,10,7,20,14
41,41,19,7,6,2,9,14,4
42,42,9,7,12,17,11,5,8
43,43,7,17,10,2,6,5,0
44,44,10,3,14,20,4,15,7
45,45,11,1,18,6,2,10,12
46,46,19,7,13,10,0,11,4
47,47,12,8,13,11,3,4,10
48,48,2,15,1,4,6,14,10
