,round,tube0,tube1,tube2
0,0,8,9,3
1,1,0,5,4
2,2,9,6,0
3,3,7,6,3
4,4,5,4,9
5,5,9,3,5
6,6,9,0,2
7,7,2,4,7
8,8,6,4,1
9,9,7,6,2
10,10,1,3,0
11,11,6,0,2
12,12,3,8,5
13,13,4,2,7
14,14,6,7,5
15,15,3,8,7
16,16,7,6,2
17,17,6,7,4
18,18,4,7,0
19,19,5,3,8
20,20,7,5,2
21,21,0,1,2
22,22,7,9,6
23,23,8,4,1
