,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,12,7,1,13,3,14,5
1,1,2,11,14,15,3,8,1
2,2,1,7,6,3,12,0,14
3,3,20,3,18,8,9,1,0
4,4,3,2,8,4,1,19,9
5,5,20,14,13,17,8,19,7
6,6,10,13,8,17,20,3,19
7,7,14,11,3,16,5,17,2
8,8,3,14,5,9,8,6,0
9,9,15,11,6,2,8,14,12
10,10,1,0,4,19,17,6,10
11,11,5,1,13,16,15,6,11
12,12,15,19,6,7,9,14,0
13,13,19,9,3,20,5,1,12
14,14,13,16,9,8,6,18,2
15,15,17,14,4,0,8,5,3
16,16,16,1,17,9,6,14,8
17,17,2,6,4,1,19,0,5
18,18,12,7,15,14,16,18,0
19,19,3,5,15,2,16,0,14
20,20,11,5,1,20,8,4,6
21,21,11,4,10,15,19,12,3
22,22,0,7,18,3,12,2,6
23,23,17,7,18,10,13,15,16
24,24,0,18,2,13,20,11,7
25,25,15,8,4,19,6,11,12
26,26,0,3,10,8,5,13,1
27,27,11,13,4,10,2,19,7
28,28,15,18,17,13,0,8,4
29,29,2,17,15,9,4,6,12
30,30,1,20,19,5,14,3,8
31,31,18,12,17,1,6,14,16
32,32,3,10,7,11,13,17,6
33,33,7,3,19,10,20,4,0
34,34,3,12,6,5,13,19,8
35,35,0,3,11,20,9,5,15
36,36,10,0,3,2,5,14,15
37,37,18,6,13,4,12,10,9
38,38,7,15,3,4,1,17,18
39,39,9,15,20,0,6,5,11
40,40,4,9,12,10,14,2,20
41,41,11,19,13,4,15,7,17
42,42,19,11,12,13,18,6,15
43,43,17,18,0,15,14,2,10
44,44,18,8,9,17,7,11,0
45,45,7,4,20,17,11,14,10
46,46,15,12,5,6,2,17,11
47,47,18,17,6,16,0,20,19
48,48,1,15,13,3,17,2,7
