,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,18,1,12,6,3,9,17
1,1,17,14,9,19,1,11,8
2,2,1,4,17,14,7,2,5
3,3,3,19,2,13,20,4,12
4,4,5,14,16,13,15,20,10
5,5,9,7,11,5,12,10,6
6,6,4,13,10,11,17,1,14
7,7,17,12,11,6,7,2,5
8,8,9,6,12,7,4,0,1
9,9,20,10,16,4,14,12,6
10,10,15,17,0,8,16,1,4
11,11,16,0,7,8,1,17,12
12,12,20,2,5,17,10,14,8
13,13,4,15,1,6,5,14,11
14,14,3,6,17,0,20,19,10
15,15,15,1,3,17,8,2,5
16,16,19,4,1,16,5,9,18
17,17,14,17,12,0,9,2,19
18,18,18,8,7,1,15,17,2
19,19,12,18,8,19,17,0,10
20,20,20,8,12,11,6,1,3
21,21,4,11,15,2,20,5,18
22,22,8,13,12,3,19,2,20
23,23,8,17,12,14,20,7,1
24,24,3,6,16,17,14,10,20
25,25,10,8,16,0,19,5,2
26,26,19,13,4,15,6,18,1
27,27,0,17,12,16,14,19,3
28,28,7,0,5,15,3,14,13
29,29,19,6,5,1,17,4,9
30,30,18,16,12,4,7,20,10
31,31,11,19,10,13,0,3,5
32,32,8,5,11,14,15,2,13
33,33,14,2,11,5,8,10,4
34,34,18,7,4,8,6,2,3
35,35,11,16,3,1,20,13,9
36,36,5,10,16,3,11,12,2
37,37,12,18,15,10,9,20,17
38,38,18,14,20,2,11,3,5
39,39,1,5,13,6,10,4,15
40,40,4,12,0,15,13,19,8
41,41,6,9,16,19,20,13,7
42,42,12,15,16,1,9,7,4
43,43,1,10,16,8,11,15,7
44,44,7,11,8,17,19,4,12
45,45,8,17,11,13,5,15,14
46,46,15,3,18,8,2,6,20
47,47,4,3,12,14,19,7,16
48,48,10,6,8,15,1,19,5
