,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,3,0,1,18,17,8,11
1,1,6,9,12,17,11,3,20
2,2,5,7,10,17,2,18,4
3,3,9,3,4,2,0,10,17
4,4,6,18,2,11,15,0,19
5,5,15,8,12,2,3,5,4
6,6,18,2,0,14,7,16,3
7,7,13,19,11,20,4,16,7
8,8,16,18,6,14,12,17,3
9,9,17,12,14,2,13,18,11
10,10,17,3,14,4,12,5,16
11,11,19,11,2,3,8,13,17
12,12,14,18,20,0,13,19,11
13,13,16,9,14,18,10,12,13
14,14,18,4,14,6,12,7,5
15,15,16,3,11,2,4,10,8
16,16,8,0,4,19,16,17,18
17,17,17,15,12,4,6,1,11
18,18,0,18,4,3,8,2,7
19,19,2,13,14,9,19,11,8
20,20,2,13,8,18,9,19,16
21,21,13,10,20,14,11,15,2
22,22,18,6,9,4,7,8,0
23,23,8,3,17,0,18,2,12
24,24,19,15,2,18,16,10,6
25,25,14,12,13,7,1,6,3
26,26,10,20,3,6,2,5,17
27,27,11,14,9,0,19,20,17
28,28,6,1,14,16,8,3,10
29,29,5,9,1,20,18,4,19
30,30,4,0,15,2,6,12,1
31,31,20,16,17,12,9,14,0
32,32,2,11,9,5,0,10,6
33,33,16,19,1,7,8,3,0
34,34,6,15,18,5,3,17,20
35,35,14,8,13,5,18,4,0
36,36,4,16,0,17,7,2,13
37,37,11,3,0,20,18,4,6
38,38,0,13,2,4,1,19,20
39,39,8,4,12,20,0,14,17
40,40,13,9,5,2,20,12,11
41,41,4,14,12,6,10,16,1
42,42,6,1,8,2,11,5,19
43,43,20,14,12,17,3,4,7
44,44,5,13,16,19,7,4,10
45,45,11,0,13,14,16,7,9
46,46,12,3,18,0,7,5,10
47,47,20,9,5,3,19,18,7
48,48,10,13,4,6,11,19,2
