,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,19,13,15,17,7,20,12
1,1,5,17,10,15,3,13,11
2,2,9,17,7,8,14,20,3
3,3,9,8,20,15,19,2,1
4,4,8,15,2,5,10,12,6
5,5,6,14,9,17,3,2,7
6,6,20,18,6,10,4,13,14
7,7,16,14,3,9,8,7,12
8,8,3,1,10,8,5,2,20
9,9,20,16,0,1,2,13,10
10,10,14,7,2,18,1,4,0
11,11,18,6,4,17,1,0,10
12,12,17,4,2,0,12,20,6
13,13,4,0,17,5,18,3,6
14,14,1,18,17,16,4,0,20
15,15,19,4,14,15,6,3,13
16,16,2,7,15,8,16,1,12
17,17,15,1,14,7,8,13,10
18,18,1,3,13,14,7,20,19
19,19,10,11,1,2,14,17,0
20,20,5,3,2,12,7,6,17
21,21,20,13,11,8,3,15,9
22,22,19,14,20,10,0,12,18
23,23,13,6,2,5,0,9,10
24,24,0,7,9,8,16,5,19
25,25,4,16,14,2,8,12,17
26,26,6,5,7,13,9,20,3
27,27,13,18,0,6,20,9,19
28,28,5,7,4,15,3,11,6
29,29,3,9,2,7,15,1,4
30,30,11,9,1,0,13,7,16
31,31,13,5,8,14,17,3,18
32,32,11,13,14,19,5,17,4
33,33,8,12,17,5,3,19,16
34,34,14,10,2,6,19,0,13
35,35,4,9,1,14,11,0,16
36,36,10,15,0,11,7,16,3
37,37,12,13,4,20,19,8,9
38,38,10,11,7,16,13,15,17
39,39,15,12,13,1,18,17,2
40,40,0,4,7,2,9,14,8
41,41,19,16,15,9,11,20,12
42,42,13,12,9,7,20,14,1
43,43,20,5,15,1,18,13,10
44,44,6,8,13,18,12,14,11
45,45,1,12,20,4,3,17,5
46,46,17,5,10,4,7,11,16
47,47,5,7,17,11,19,16,9
48,48,4,16,20,0,18,10,7
