,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,7,17,5,11,1,13,8
1,1,2,19,6,1,18,17,4
2,2,7,19,18,8,17,0,6
3,3,18,20,4,9,8,5,11
4,4,1,0,11,5,9,16,18
5,5,11,17,9,10,6,15,2
6,6,7,11,19,15,8,17,20
7,7,10,14,8,13,5,19,1
8,8,13,12,17,1,3,7,0
9,9,15,13,0,6,11,19,3
10,10,5,16,18,17,11,1,3
11,11,7,9,4,12,13,14,5
12,12,3,18,10,6,5,12,9
13,13,11,2,7,8,16,6,1
14,14,13,19,10,17,16,3,1
15,15,8,1,11,0,19,5,2
16,16,7,6,4,5,15,8,9
17,17,19,12,13,10,15,8,16
18,18,11,7,15,5,20,16,8
19,19,18,0,15,2,9,3,6
20,20,11,6,13,5,15,14,19
21,21,4,13,7,15,3,11,20
22,22,9,13,5,0,16,20,19
23,23,3,7,15,14,16,11,4
24,24,4,14,2,15,16,19,3
25,25,11,5,13,17,19,6,8
26,26,15,8,5,10,13,18,20
27,27,14,16,9,2,6,8,15
28,28,2,3,19,6,15,17,5
29,29,19,17,2,0,6,11,15
30,30,2,9,18,10,12,19,7
31,31,15,19,12,20,13,2,6
32,32,1,17,15,12,3,10,6
33,33,5,19,13,12,11,3,8
34,34,4,7,8,6,2,3,0
35,35,13,5,7,6,11,18,3
36,36,9,20,5,3,19,0,10
37,37,1,3,5,11,7,13,2
38,38,4,1,18,16,12,20,15
39,39,3,1,2,13,18,16,4
40,40,14,13,18,5,0,20,4
41,41,8,17,14,4,12,18,0
42,42,5,15,7,18,3,19,10
43,43,0,2,5,18,1,8,17
44,44,7,5,9,18,10,15,19
45,45,18,0,2,13,5,4,3
46,46,20,16,11,14,2,4,17
47,47,8,0,18,16,9,6,14
48,48,5,3,17,16,8,10,6
