,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,10,4,5,3,7,16,13
1,1,14,3,19,13,10,4,1
2,2,12,15,3,9,11,6,4
3,3,0,1,18,13,19,10,2
4,4,2,20,3,6,1,9,14
5,5,13,17,5,14,4,7,0
6,6,6,7,9,5,10,13,14
7,7,3,14,6,15,8,4,1
8,8,16,9,10,14,12,6,8
9,9,18,12,1,10,19,15,8
10,10,5,3,12,17,8,7,0
11,11,9,16,0,10,6,14,19
12,12,10,5,6,19,11,4,8
13,13,2,18,4,6,9,7,20
14,14,17,2,4,6,10,0,18
15,15,2,19,16,7,8,11,3
16,16,0,10,6,20,2,13,1
17,17,18,5,0,3,6,11,2
18,18,15,10,6,7,5,0,8
19,19,20,7,1,4,14,0,19
20,20,1,17,8,6,20,0,10
21,21,19,10,5,8,0,12,6
22,22,8,3,1,12,16,11,9
23,23,1,20,15,7,16,10,11
24,24,17,12,11,19,3,9,20
25,25,2,10,16,9,11,7,6
26,26,3,8,4,0,13,7,2
27,27,20,14,11,1,5,16,18
28,28,19,12,1,15,10,5,17
29,29,16,10,15,19,6,17,12
30,30,5,16,14,2,0,13,20
31,31,15,13,5,19,17,6,4
32,32,12,20,14,3,16,19,18
33,33,8,17,13,12,0,18,20
34,34,17,20,12,3,18,16,6
35,35,19,15,8,13,3,10,0
36,36,5,7,9,8,10,12,19
37,37,11,15,19,10,6,17,8
38,38,5,2,7,1,10,14,13
39,39,20,12,1,3,19,7,17
40,40,18,20,5,0,12,9,8
41,41,17,13,11,16,5,6,4
42,42,1,10,4,6,18,3,0
43,43,16,0,6,12,13,17,9
44,44,5,11,15,0,14,12,7
45,45,8,13,9,6,14,11,17
46,46,1,13,20,12,2,7,10
47,47,13,17,18,19,7,16,8
48,48,1,3,4,2,17,9,16
