,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,18,3,15,4,20,19,1
1,1,0,1,2,17,11,4,9
2,2,5,1,4,7,6,3,11
3,3,13,20,3,11,7,15,5
4,4,19,5,11,9,6,7,10
5,5,0,2,20,9,18,14,6
6,6,0,7,1,2,18,14,12
7,7,0,1,2,5,19,14,15
8,8,20,16,19,13,15,18,17
9,9,1,7,16,20,6,8,9
10,10,4,2,8,6,10,9,14
11,11,3,5,6,18,14,7,9
12,12,4,2,5,11,10,19,18
13,13,4,7,16,9,19,14,20
14,14,6,3,18,11,9,13,10
15,15,1,2,0,8,3,18,9
16,16,8,6,1,3,4,0,18
17,17,19,3,9,17,13,15,12
18,18,2,9,15,7,6,12,17
19,19,1,13,6,7,5,14,19
20,20,18,6,11,15,10,3,16
21,21,9,17,2,6,10,16,1
22,22,9,6,13,14,12,10,15
23,23,12,15,3,10,13,11,19
24,24,11,5,4,12,10,15,2
25,25,2,7,3,10,14,5,1
26,26,8,15,17,13,5,1,6
27,27,7,0,15,16,5,12,2
28,28,0,5,1,9,12,6,4
29,29,1,4,20,13,0,6,14
30,30,14,2,19,8,18,6,7
31,31,9,2,14,18,13,1,20
32,32,0,11,2,9,18,4,8
33,33,14,11,19,6,16,4,12
34,34,0,16,17,13,3,20,11
35,35,3,9,6,4,12,5,13
36,36,3,8,1,2,10,7,19
37,37,2,9,6,13,18,8,19
38,38,16,11,9,17,8,4,6
39,39,3,0,12,1,20,5,18
40,40,1,18,0,20,2,4,6
41,41,13,19,20,8,15,10,4
42,42,16,0,1,11,20,3,15
43,43,2,20,15,18,17,9,12
44,44,10,19,11,13,14,12,4
45,45,3,13,17,15,1,7,12
46,46,2,3,18,13,19,9,10
47,47,15,2,11,4,3,5,0
48,48,0,17,15,16,11,10,6
