,round,tube0,tube1,tube2
0,0,4,6,5
1,1,1,9,0
2,2,2,7,6
3,3,8,1,6
4,4,1,4,6
5,5,5,2,3
6,6,8,2,7
7,7,0,7,9
8,8,7,9,0
9,9,2,3,7
10,10,7,6,1
11,11,9,0,3
12,12,2,5,9
13,13,5,9,1
14,14,7,8,1
15,15,3,6,7
16,16,4,3,9
17,17,2,8,9
18,18,7,1,8
19,19,4,0,2
20,20,0,2,5
21,21,5,4,3
22,22,0,3,9
23,23,9,7,6
