,round,tube0,tube1,tube2
0,0,3,9,7
1,1,6,9,1
2,2,5,7,0
3,3,0,9,4
4,4,9,3,1
5,5,6,9,3
6,6,6,8,7
7,7,8,7,6
8,8,6,9,2
9,9,7,2,9
10,10,3,8,4
11,11,8,3,5
12,12,8,9,2
13,13,2,3,6
14,14,9,3,0
15,15,7,0,4
16,16,5,1,9
17,17,5,7,3
18,18,4,2,9
19,19,3,7,6
20,20,3,0,2
21,21,7,4,9
22,22,9,3,1
23,23,7,6,0
