,round,tube0,tube1,tube2
0,0,1,9,3
1,1,0,4,8
2,2,8,7,1
3,3,1,5,0
4,4,6,2,9
5,5,8,7,4
6,6,4,0,1
7,7,2,1,0
8,8,5,1,2
9,9,3,5,4
10,10,8,4,5
11,11,4,0,9
12,12,5,6,8
13,13,7,9,4
14,14,2,7,6
15,15,0,3,1
16,16,1,4,8
17,17,6,9,5
18,18,8,4,0
19,19,5,8,9
20,20,3,8,0
21,21,6,0,3
22,22,1,3,9
23,23,6,8,5
