,round,tube0,tube1,tube2
0,0,4,5,6
1,1,1,9,7
2,2,6,0,1
3,3,8,2,5
4,4,0,5,4
5,5,7,0,6
6,6,3,8,4
7,7,6,2,5
8,8,6,1,8
9,9,3,1,8
10,10,0,5,9
11,11,2,0,6
12,12,8,4,6
13,13,8,9,7
14,14,7,2,9
15,15,6,3,8
16,16,6,3,1
17,17,0,7,8
18,18,2,3,6
19,19,1,9,2
20,20,0,8,6
21,21,3,9,4
22,22,2,5,9
23,23,9,5,8
