,round,tube0,tube1,tube2
0,0,5,8,3
1,1,6,4,1
2,2,7,8,3
3,3,2,1,4
4,4,3,1,8
5,5,7,3,2
6,6,1,8,5
7,7,5,3,8
8,8,5,7,1
9,9,2,1,4
10,10,1,2,8
11,11,4,0,8
12,12,7,5,2
13,13,1,6,0
14,14,9,8,6
15,15,5,9,8
16,16,5,9,2
17,17,7,8,5
18,18,2,7,9
19,19,1,3,0
20,20,9,2,8
21,21,7,8,2
22,22,8,3,4
23,23,3,1,5
