,round,tube0,tube1,tube2
0,0,6,4,9
1,1,8,4,6
2,2,4,9,1
3,3,9,2,6
4,4,8,9,7
5,5,0,6,7
6,6,8,0,6
7,7,9,4,2
8,8,3,7,2
9,9,1,6,3
10,10,3,0,2
11,11,4,2,0
12,12,1,7,4
13,13,2,5,6
14,14,5,8,6
15,15,0,3,6
16,16,7,1,5
17,17,1,3,9
18,18,1,0,5
19,19,8,9,7
20,20,2,5,7
21,21,8,7,5
22,22,1,2,8
23,23,5,0,8
