,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,12,15,3,19,9,6,7
1,1,0,9,16,6,15,5,11
2,2,0,14,4,16,3,15,17
3,3,19,7,2,18,10,4,8
4,4,1,13,5,14,11,8,17
5,5,20,8,14,9,1,18,13
6,6,20,3,0,6,12,16,14
7,7,16,13,5,2,1,18,3
8,8,0,18,5,8,9,16,17
9,9,4,0,17,14,7,8,6
10,10,7,19,6,11,8,14,12
11,11,2,4,13,5,19,14,17
12,12,14,0,17,4,16,2,5
13,13,5,8,0,13,11,7,2
14,14,5,14,7,8,16,0,3
15,15,13,1,10,8,4,0,17
16,16,10,14,6,12,9,13,2
17,17,0,19,3,7,20,1,6
18,18,9,11,0,4,20,8,13
19,19,17,3,19,0,2,12,14
20,20,19,1,5,0,14,13,6
21,21,8,2,0,15,20,17,19
22,22,16,5,7,13,14,0,8
23,23,8,19,20,2,1,14,11
24,24,3,12,18,5,7,4,20
25,25,15,4,13,7,18,3,2
26,26,2,5,0,14,1,16,8
27,27,10,12,1,5,7,14,8
28,28,12,11,14,17,2,13,4
29,29,16,3,8,5,7,0,15
30,30,10,0,6,17,18,5,9
31,31,6,9,15,0,19,17,20
32,32,7,18,12,3,17,16,10
33,33,14,7,0,15,6,12,8
34,34,1,13,11,17,18,19,5
35,35,8,18,7,15,19,17,2
36,36,6,4,15,1,18,5,9
37,37,3,20,2,8,18,12,17
38,38,14,9,2,18,11,19,4
39,39,2,12,10,6,5,18,1
40,40,20,3,7,1,17,0,9
41,41,13,10,5,2,17,14,16
42,42,6,1,9,3,4,0,20
43,43,10,8,5,1,20,0,4
44,44,3,16,17,0,18,10,20
45,45,1,7,6,5,14,3,13
46,46,15,1,17,5,0,7,11
47,47,20,6,15,18,9,4,19
48,48,18,10,17,0,20,9,6
