,round,tube0,tube1,tube2
0,0,2,9,7
1,1,2,0,3
2,2,7,2,9
3,3,8,5,7
4,4,2,9,8
5,5,4,1,5
6,6,2,3,9
7,7,9,5,8
8,8,7,3,8
9,9,8,2,0
10,10,9,1,3
11,11,1,0,3
12,12,5,7,9
13,13,0,3,9
14,14,2,4,0
15,15,4,9,0
16,16,7,5,2
17,17,0,9,6
18,18,0,7,6
19,19,0,1,3
20,20,4,0,7
21,21,7,4,0
22,22,5,8,0
23,23,7,3,0
