,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,8,2,13,6,3,19,1
1,1,13,19,7,2,6,5,4
2,2,3,10,0,9,20,1,17
3,3,15,13,18,5,0,7,3
4,4,19,8,4,3,12,14,10
5,5,14,2,4,15,12,17,10
6,6,17,14,3,13,15,12,1
7,7,7,20,14,2,0,18,11
8,8,6,7,19,3,16,0,1
9,9,17,9,18,7,15,10,6
10,10,0,2,18,12,4,10,17
11,11,9,15,7,3,17,4,5
12,12,1,6,12,5,10,15,11
13,13,12,9,14,3,1,16,19
14,14,18,10,3,2,19,17,0
15,15,13,9,1,14,5,20,11
16,16,5,13,17,20,10,15,14
17,17,17,9,11,19,7,3,0
18,18,5,2,0,4,13,17,6
19,19,16,8,6,18,2,5,12
20,20,3,2,15,5,4,10,8
21,21,17,6,16,19,18,7,5
22,22,17,13,3,2,4,12,15
23,23,10,19,3,7,1,2,5
24,24,6,14,4,0,8,13,17
25,25,18,5,20,4,8,9,11
26,26,13,7,15,1,5,0,6
27,27,20,2,13,11,5,18,7
28,28,14,20,19,9,3,18,8
29,29,11,14,6,7,19,2,15
30,30,6,9,14,4,11,15,7
31,31,6,20,17,7,2,18,15
32,32,3,10,6,1,12,14,0
33,33,16,9,18,6,2,3,1
34,34,3,18,11,1,9,12,7
35,35,10,0,14,12,5,15,1
36,36,14,6,5,19,1,2,12
37,37,19,2,20,17,13,9,5
38,38,16,9,12,14,0,17,11
39,39,16,3,5,11,12,20,2
40,40,7,8,9,6,17,15,1
41,41,17,2,9,11,14,12,8
42,42,2,15,14,1,20,17,9
43,43,15,14,20,3,13,2,6
44,44,13,3,0,10,8,18,2
45,45,20,5,10,3,4,15,0
46,46,3,2,4,7,20,18,10
47,47,17,18,15,11,1,10,2
48,48,7,8,11,12,2,0,9
