,round,tube0,tube1,tube2
0,0,1,8,0
1,1,0,8,6
2,2,6,3,1
3,3,9,2,6
4,4,6,2,5
5,5,7,3,9
6,6,6,0,9
7,7,7,1,4
8,8,5,3,8
9,9,0,9,2
10,10,6,9,5
11,11,6,7,9
12,12,6,0,7
13,13,3,6,4
14,14,3,1,7
15,15,7,8,5
16,16,1,5,9
17,17,2,0,3
18,18,8,9,6
19,19,0,3,6
20,20,8,2,4
21,21,9,0,5
22,22,2,9,4
23,23,7,8,5
