,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,14,0,10,6,11,18,8
1,1,1,12,18,16,5,19,15
2,2,7,13,4,16,6,20,10
3,3,15,11,9,14,13,2,4
4,4,20,7,11,9,19,15,5
5,5,17,10,16,12,0,19,18
6,6,12,17,9,11,13,20,0
7,7,19,0,5,4,18,20,13
8,8,9,7,19,4,1,11,15
9,9,20,16,9,10,13,6,3
10,10,10,14,20,15,11,16,7
11,11,20,13,12,5,18,11,14
12,12,3,2,11,17,6,4,13
13,13,8,12,5,0,1,3,4
14,14,4,12,14,13,1,18,16
15,15,17,15,19,7,11,6,12
16,16,7,16,13,0,18,2,12
17,17,17,19,14,2,5,8,11
18,18,9,20,16,0,8,14,18
19,19,9,15,3,4,14,1,19
20,20,15,6,8,13,3,2,20
21,21,0,11,3,7,4,14,10
22,22,0,20,10,15,18,1,4
23,23,17,8,4,7,9,13,12
24,24,2,9,18,15,17,0,3
25,25,12,8,6,5,4,14,1
26,26,8,4,5,3,0,10,17
27,27,0,3,12,6,10,14,15
28,28,11,4,19,5,15,3,10
29,29,16,7,14,8,4,5,0
30,30,14,11,17,5,13,20,16
31,31,17,4,20,9,1,12,0
32,32,1,18,7,6,11,16,3
33,33,7,6,5,14,15,19,3
34,34,8,1,0,5,4,6,13
35,35,2,11,7,10,1,18,14
36,36,14,16,7,15,4,12,5
37,37,2,12,16,8,17,1,14
38,38,6,19,20,9,1,5,7
39,39,14,5,18,7,20,1,8
40,40,16,19,20,10,12,5,2
41,41,4,0,14,11,19,2,8
42,42,10,6,4,18,0,14,1
43,43,13,20,14,7,19,9,5
44,44,1,8,3,20,15,17,0
45,45,20,14,18,15,12,2,5
46,46,9,1,8,4,12,6,19
47,47,9,16,13,10,1,5,19
48,48,11,7,20,13,5,12,6
