,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,11,4,17,14,16,6,8
1,1,2,3,0,4,20,1,18
2,2,13,8,1,4,18,5,2
3,3,19,6,5,8,12,0,1
4,4,9,15,8,3,1,6,20
5,5,4,2,12,16,14,5,7
6,6,6,9,7,14,0,16,15
7,7,16,1,20,13,14,18,0
8,8,13,3,1,16,15,20,11
9,9,16,12,18,10,13,15,20
10,10,14,5,8,18,3,11,17
11,11,3,18,11,16,12,14,8
12,12,6,1,16,5,11,0,19
13,13,0,15,20,12,1,19,7
14,14,0,10,18,15,6,4,12
15,15,8,11,2,18,7,13,16
16,16,18,8,7,5,1,10,9
17,17,17,7,10,16,3,11,6
18,18,3,12,15,4,10,2,11
19,19,19,18,15,8,2,1,17
20,20,0,19,8,18,17,4,3
21,21,5,13,15,14,3,19,10
22,22,17,5,3,11,15,20,9
23,23,6,17,12,18,1,9,5
24,24,14,16,7,13,20,15,5
25,25,12,5,0,11,16,9,7
26,26,14,18,17,6,19,4,15
27,27,13,5,16,0,2,15,17
28,28,7,19,1,17,13,12,15
29,29,12,5,8,17,11,7,13
30,30,18,3,12,7,1,15,19
31,31,0,17,7,13,16,6,2
32,32,15,18,3,7,19,17,16
33,33,14,16,3,20,11,2,6
34,34,2,19,12,1,10,6,3
35,35,16,1,18,5,13,14,4
36,36,3,9,7,15,0,5,20
37,37,13,14,18,19,2,16,1
38,38,17,9,1,0,10,19,13
39,39,10,11,13,1,2,14,4
40,40,19,4,3,10,18,6,12
41,41,15,5,0,9,16,10,13
42,42,15,1,11,4,13,3,18
43,43,11,17,18,4,15,3,6
44,44,0,17,14,12,3,9,10
45,45,13,14,18,3,11,8,6
46,46,9,6,7,14,8,20,13
47,47,5,6,17,7,1,11,14
48,48,11,4,16,17,2,15,13
