,round,tube0,tube1,tube2
0,0,0,6,8
1,1,8,0,4
2,2,7,6,2
3,3,4,5,6
4,4,7,2,5
5,5,2,5,4
6,6,2,9,7
7,7,5,4,9
8,8,7,0,3
9,9,2,5,7
10,10,3,5,7
11,11,6,3,4
12,12,2,0,7
13,13,4,1,0
14,14,2,1,3
15,15,1,5,3
16,16,5,8,9
17,17,5,0,2
18,18,9,0,7
19,19,9,6,5
20,20,0,3,5
21,21,4,3,5
22,22,4,1,9
23,23,7,9,4
