,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,12,11,1,13,16,7,14
1,1,15,9,14,19,4,12,20
2,2,8,13,1,7,6,5,16
3,3,20,11,2,7,15,16,12
4,4,11,15,12,19,17,7,10
5,5,19,2,4,17,20,18,12
6,6,12,0,16,14,9,13,6
7,7,10,6,15,2,3,18,0
8,8,2,13,6,8,18,10,11
9,9,0,2,17,20,8,11,4
10,10,0,7,6,15,16,19,2
11,11,8,20,14,15,12,7,3
12,12,9,3,16,13,7,0,1
13,13,11,7,0,9,14,17,20
14,14,4,0,1,7,12,17,6
15,15,14,5,2,6,13,18,11
16,16,5,12,9,4,13,6,17
17,17,12,7,5,14,4,10,2
18,18,8,5,16,3,7,0,19
19,19,6,8,2,17,11,9,5
20,20,3,1,17,16,13,10,2
21,21,4,20,19,15,3,8,10
22,22,7,16,11,18,4,3,10
23,23,18,17,16,13,5,3,14
24,24,18,19,3,11,10,4,12
25,25,11,18,4,14,16,5,20
26,26,11,18,12,19,4,8,7
27,27,6,3,0,11,16,5,12
28,28,16,13,19,8,11,0,6
29,29,4,1,0,19,17,2,6
30,30,8,10,14,6,9,20,13
31,31,14,10,2,11,15,5,6
32,32,0,14,16,5,8,20,15
33,33,20,5,16,2,18,17,4
34,34,0,2,13,17,19,12,9
35,35,7,0,15,4,18,14,19
36,36,19,7,16,5,2,4,10
37,37,15,17,16,8,4,19,7
38,38,20,17,18,3,15,6,16
39,39,8,13,20,7,1,6,3
40,40,17,7,16,12,1,11,4
41,41,2,16,15,18,13,11,10
42,42,4,20,3,1,6,2,9
43,43,6,14,0,5,9,4,15
44,44,13,20,14,2,1,9,7
45,45,11,4,10,9,3,13,0
46,46,6,1,13,15,12,2,5
47,47,5,4,17,19,0,7,20
48,48,4,19,7,14,18,11,15
