,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,7,17,5,11,1,13,8
1,1,2,5,14,12,20,19,10
2,2,13,7,3,15,10,5,9
3,3,10,3,13,8,15,20,19
4,4,17,18,13,6,19,7,9
5,5,8,3,17,10,19,4,2
6,6,3,6,0,9,8,10,14
7,7,12,20,1,15,14,4,17
8,8,19,12,14,9,10,5,15
9,9,11,5,4,3,20,1,19
10,10,18,5,4,11,7,20,19
11,11,1,19,13,2,0,15,6
12,12,13,12,18,20,16,14,1
13,13,10,17,8,14,13,16,11
14,14,6,14,18,12,13,9,5
15,15,11,6,8,16,5,9,18
16,16,1,13,9,10,18,7,0
17,17,0,11,12,10,20,14,4
18,18,13,7,18,2,10,12,9
19,19,2,16,7,20,11,4,19
20,20,18,17,19,2,20,4,15
21,21,12,1,6,4,16,15,10
22,22,12,13,18,19,0,16,2
23,23,7,18,19,0,5,16,13
24,24,11,9,8,0,18,13,5
25,25,16,0,13,17,10,12,7
26,26,18,11,17,0,8,19,4
27,27,17,5,18,16,0,19,14
28,28,2,19,4,20,0,18,10
29,29,16,19,1,17,20,2,4
30,30,1,15,13,17,18,6,2
31,31,12,0,5,9,18,20,2
32,32,8,14,5,20,13,1,2
33,33,3,19,18,15,2,8,1
34,34,11,5,13,19,9,16,12
35,35,9,20,10,14,18,2,19
36,36,17,14,6,3,4,20,16
37,37,15,16,12,11,14,8,10
38,38,5,10,4,0,18,6,14
39,39,0,17,1,16,20,8,15
40,40,11,1,2,14,16,9,10
41,41,17,20,2,1,4,18,11
42,42,15,11,9,18,7,16,3
43,43,17,15,4,19,0,5,8
44,44,1,10,19,12,11,17,3
45,45,18,1,0,6,2,16,7
46,46,0,11,4,15,17,13,3
47,47,8,16,2,0,5,1,13
48,48,4,0,11,10,3,17,14
