,round,tube,sp,st,final_pop
0,0,0,0,"(0.0, 0.0, 0.0, 0.06373288382390217, 0.04356372842177486, 0.0, 0.03683897489672214, 0.0, 0.10215380151953798, 0.0)",1
1,0,0,0,"(0.0, 0.0, 0.0, 0.06373288382390217, 0.04356372842177486, 0.0, 0.03683897489672214, 0.0, 0.07098281781122052, 0.0)",179
2,0,0,0,"(0.0, 0.0, 0.0, 0.06373288382390217, 0.04356372842177486, 0.0, 0.06174525798083132, 0.0, 0.10215380151953798, 0.0)",1
3,0,0,0,"(0.0, 0.0, 0.0, 0.06373288382390217, 0.08436021897682029, 0.0, 0.03683897489672214, 0.0, 0.07098281781122052, 0.0)",1
4,0,0,0,"(0.0, 0.0, 0.0, 0.09442332589040227, 0.04356372842177486, 0.0, 0.03683897489672214, 0.0, 0.07098281781122052, 0.0)",3
5,0,0,0,"(0.0, 0.0, 0.0, 0.03849620933531544, 0.01096924823497877, 0.0, 0.03683897489672214, 0.0, 0.07098281781122052, 0.0)",1
6,0,0,7,"(0.0, 0.0, 0.0, 0.0, 0.09854228294690635, 0.0, 0.0, 0.05924345412590238, 0.0, 0.3052999030756067)",1
7,0,0,7,"(0.0, 0.0, 0.0, 0.0, 0.11742790216426426, 0.0, 0.0, 0.05924345412590238, 0.0, 0.1842944379780426)",2
8,0,0,7,"(0.0, 0.0, 0.0, 0.0, 0.26894018602031194, 0.0, 0.0, 0.05924345412590238, 0.0, 0.1842944379780426)",2
9,0,0,7,"(0.0, 0.0, 0.0, 0.0, 0.18928977905489897, 0.0, 0.0, 0.05924345412590238, 0.0, 0.1842944379780426)",2
10,0,0,7,"(0.0, 0.0, 0.0, 0.0, 0.20507138402651356, 0.0, 0.0, 0.05924345412590238, 0.0, 0.1842944379780426)",1
11,0,0,7,"(0.0, 0.0, 0.0, 0.0, 0.1640106010697726, 0.0, 0.0, 0.05924345412590238, 0.0, 0.1842944379780426)",611
