,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,8,2,13,6,3,19,1
1,1,0,4,5,20,1,2,3
2,2,2,9,14,3,12,0,1
3,3,2,3,5,1,9,12,11
4,4,6,8,10,17,13,16,4
5,5,2,8,3,19,0,4,11
6,6,6,0,2,11,3,12,7
7,7,1,2,3,13,4,8,17
8,8,5,3,4,0,7,18,15
9,9,0,2,3,9,15,4,11
10,10,2,20,1,5,10,4,7
11,11,0,6,1,2,4,12,10
12,12,5,4,3,17,0,15,16
13,13,13,3,7,9,5,20,12
14,14,12,13,17,3,5,11,10
15,15,3,4,1,15,13,8,17
16,16,1,6,15,2,9,0,14
17,17,0,15,18,19,3,1,10
18,18,2,9,4,5,0,6,12
19,19,5,3,0,8,1,14,6
20,20,12,0,18,15,13,10,16
21,21,13,14,10,1,11,18,9
22,22,11,13,12,5,19,16,18
23,23,1,0,10,6,5,17,2
24,24,1,10,3,19,4,17,14
25,25,11,1,2,12,0,5,8
26,26,0,13,5,15,6,16,4
27,27,2,0,1,11,3,16,4
28,28,2,7,5,4,8,18,14
29,29,4,0,9,11,1,20,2
30,30,7,20,1,10,3,6,4
31,31,8,7,4,6,19,18,2
32,32,9,2,3,1,16,4,0
33,33,4,7,11,8,1,6,2
34,34,1,16,19,2,0,4,7
35,35,1,3,6,11,7,8,9
36,36,1,3,2,0,15,5,11
37,37,1,16,9,4,13,2,10
38,38,4,0,14,2,18,19,9
39,39,8,10,7,2,3,13,16
40,40,13,1,5,4,12,19,16
41,41,2,5,9,0,20,17,14
42,42,2,4,0,6,8,19,5
43,43,19,0,2,18,1,13,8
44,44,6,11,4,7,17,13,3
45,45,7,1,9,0,2,3,6
46,46,9,6,4,13,18,16,7
47,47,1,6,20,2,10,16,9
48,48,1,0,6,8,15,10,14
