,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,1,20,2,4,0,18,10
1,1,3,12,17,13,7,19,14
2,2,7,20,17,2,9,3,4
3,3,19,1,18,4,9,20,2
4,4,19,16,17,11,5,0,15
5,5,10,20,13,7,12,4,5
6,6,14,20,11,5,6,12,9
7,7,7,8,17,13,11,9,16
8,8,15,17,6,7,16,5,2
9,9,8,7,1,16,13,2,3
10,10,11,9,15,3,19,17,1
11,11,14,12,9,0,15,17,13
12,12,0,5,4,3,6,8,1
13,13,2,13,12,8,15,6,0
14,14,14,0,1,6,19,17,13
15,15,18,1,20,10,13,3,16
16,16,2,20,7,6,8,12,11
17,17,1,2,0,3,11,16,6
18,18,20,9,0,12,13,2,19
19,19,2,20,13,5,16,0,14
20,20,7,5,13,10,17,3,11
21,21,15,16,2,17,12,6,9
22,22,5,3,4,7,17,14,2
23,23,14,9,13,19,18,17,12
24,24,7,20,11,15,6,8,13
25,25,9,8,5,12,1,0,16
26,26,5,20,10,14,7,8,6
27,27,11,5,17,2,7,16,1
28,28,12,13,7,0,20,17,2
29,29,0,4,17,9,15,20,7
30,30,1,3,9,8,16,7,2
31,31,7,0,15,2,16,10,14
32,32,5,6,16,8,2,15,20
33,33,19,14,2,11,10,18,17
34,34,5,14,3,11,0,10,12
35,35,9,6,8,2,12,10,3
36,36,0,16,18,12,3,20,4
37,37,6,20,18,0,13,16,11
38,38,9,2,1,13,11,18,20
39,39,12,8,20,11,13,16,2
40,40,15,13,17,6,8,16,19
41,41,14,19,0,8,3,7,15
42,42,18,19,16,7,9,12,2
43,43,0,15,18,19,1,20,10
44,44,11,2,0,6,13,9,4
45,45,12,8,7,1,0,14,9
46,46,2,11,16,12,4,18,3
47,47,11,14,12,4,19,0,1
48,48,10,17,14,16,6,2,0
