,round,tube0,tube1,tube2
0,0,3,5,0
1,1,9,6,8
2,2,8,1,9
3,3,3,4,6
4,4,7,9,1
5,5,7,5,3
6,6,0,5,6
7,7,0,3,7
8,8,5,2,1
9,9,3,8,6
10,10,4,5,3
11,11,2,6,7
12,12,4,1,3
13,13,2,9,7
14,14,2,1,7
15,15,2,7,6
16,16,6,0,4
17,17,5,9,3
18,18,9,4,6
19,19,4,5,7
20,20,2,0,4
21,21,5,9,7
22,22,1,5,9
23,23,6,4,2
