,round,tube0,tube1,tube2
0,0,7,9,1
1,1,2,9,0
2,2,6,7,0
3,3,8,7,6
4,4,4,7,8
5,5,7,4,0
6,6,7,8,2
7,7,2,0,7
8,8,2,8,3
9,9,1,2,9
10,10,4,2,0
11,11,3,8,5
12,12,5,2,3
13,13,0,3,1
14,14,1,4,7
15,15,5,8,3
16,16,2,9,3
17,17,6,4,3
18,18,7,4,8
19,19,4,0,5
20,20,4,1,0
21,21,1,6,2
22,22,1,4,9
23,23,9,5,1
