,round,tube0,tube1,tube2
0,0,2,9,1
1,1,6,2,7
2,2,9,8,5
3,3,9,3,6
4,4,6,4,9
5,5,5,6,9
6,6,8,2,5
7,7,3,6,7
8,8,1,8,2
9,9,7,5,1
10,10,3,9,8
11,11,5,2,1
12,12,9,1,7
13,13,4,6,7
14,14,9,4,0
15,15,2,6,9
16,16,4,0,8
17,17,3,0,5
18,18,0,6,4
19,19,8,5,9
20,20,7,4,6
21,21,1,7,8
22,22,4,9,2
23,23,6,4,9
