,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,8,0,16,13,10,19,6
1,1,12,15,16,1,10,0,14
2,2,7,1,18,14,15,10,0
3,3,1,10,11,13,9,16,8
4,4,9,6,18,2,12,16,11
5,5,17,9,18,8,1,7,12
6,6,16,14,15,17,5,12,6
7,7,1,7,19,14,0,16,8
8,8,11,20,5,12,2,6,13
9,9,6,1,7,9,10,19,5
10,10,6,7,9,17,3,0,15
11,11,15,17,12,13,9,2,4
12,12,16,13,4,10,18,6,0
13,13,10,14,6,20,12,8,4
14,14,7,18,8,12,2,16,6
15,15,10,15,9,1,7,13,8
16,16,4,12,16,10,0,9,20
17,17,8,18,20,0,1,13,17
18,18,9,8,11,1,2,4,12
19,19,0,3,13,15,1,4,5
20,20,9,1,14,11,17,20,3
21,21,14,1,5,16,12,6,7
22,22,2,8,16,15,14,17,7
23,23,8,13,14,7,12,16,17
24,24,15,14,19,8,11,5,12
25,25,4,2,17,1,10,18,0
26,26,17,12,15,9,13,8,4
27,27,19,5,9,2,3,18,14
28,28,18,9,11,3,2,7,19
29,29,19,1,2,16,11,14,15
30,30,14,1,0,4,8,7,6
31,31,20,5,1,0,14,2,4
32,32,10,15,12,19,13,1,7
33,33,0,14,5,18,17,2,8
34,34,3,20,13,14,11,2,5
35,35,4,13,17,7,11,20,8
36,36,15,13,4,11,8,1,12
37,37,12,3,16,20,1,19,5
38,38,15,17,11,9,12,18,19
39,39,5,9,19,6,12,17,7
40,40,9,10,16,17,7,14,5
41,41,9,13,10,20,11,15,3
42,42,1,4,9,19,18,6,16
43,43,14,3,1,18,15,5,9
44,44,2,3,6,10,14,9,4
45,45,12,16,10,13,11,9,2
46,46,9,1,10,11,12,6,15
47,47,7,16,8,5,13,18,6
48,48,6,9,16,19,14,12,0
