,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,11,4,17,14,16,6,8
1,1,3,15,20,11,17,10,2
2,2,20,4,19,15,5,8,11
3,3,9,10,6,14,8,2,18
4,4,9,19,0,4,7,20,1
5,5,2,17,8,7,9,12,18
6,6,9,1,0,12,6,2,14
7,7,9,18,8,14,16,3,1
8,8,12,18,1,16,4,3,6
9,9,10,19,15,0,18,7,4
10,10,20,14,13,9,12,17,15
11,11,15,10,7,6,19,9,4
12,12,8,5,12,1,4,11,3
13,13,19,8,17,12,1,11,18
14,14,1,15,12,18,11,10,0
15,15,5,10,7,4,1,15,2
16,16,11,5,3,15,6,17,0
17,17,7,9,20,2,13,3,10
18,18,15,2,20,5,3,13,1
19,19,3,7,16,9,15,13,6
20,20,20,6,15,8,19,14,16
21,21,20,9,18,5,12,6,14
22,22,15,1,11,16,20,10,14
23,23,12,6,5,9,8,1,2
24,24,6,3,16,10,7,0,1
25,25,3,2,9,8,18,14,7
26,26,0,5,18,14,16,3,7
27,27,13,3,6,9,10,18,0
28,28,20,19,18,14,0,11,9
29,29,14,7,6,12,1,18,8
30,30,5,3,17,8,13,9,4
31,31,11,16,3,8,13,18,15
32,32,1,8,14,2,5,0,6
33,33,12,15,17,10,9,2,0
34,34,19,18,13,11,9,8,6
35,35,8,0,11,9,13,12,4
36,36,1,20,3,4,18,19,10
37,37,9,2,1,8,3,18,17
38,38,18,8,11,16,12,14,4
39,39,0,9,18,19,11,17,12
40,40,14,9,6,10,0,2,3
41,41,16,0,17,10,18,3,12
42,42,4,7,1,20,2,0,14
43,43,19,18,13,5,6,11,3
44,44,5,9,20,19,3,0,1
45,45,6,5,10,18,11,4,13
46,46,4,19,1,16,14,20,13
47,47,4,14,17,19,13,9,20
48,48,6,20,10,15,9,5,14
