,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,12,15,3,19,9,6,7
1,1,12,13,9,20,14,19,11
2,2,16,2,20,0,4,12,18
3,3,15,7,3,12,16,11,19
4,4,16,2,20,9,5,19,4
5,5,18,8,13,5,9,6,4
6,6,7,18,0,20,13,10,9
7,7,3,4,11,6,20,2,10
8,8,5,15,8,6,13,14,9
9,9,10,19,18,3,17,14,5
10,10,17,4,15,7,6,3,5
11,11,20,6,10,18,7,1,3
12,12,16,1,6,5,7,10,8
13,13,17,19,15,0,16,14,9
14,14,8,15,19,9,0,3,13
15,15,15,0,2,7,17,5,6
16,16,14,17,20,4,10,8,3
17,17,18,13,1,3,17,0,4
18,18,3,13,9,20,14,1,15
19,19,3,9,12,13,8,15,14
20,20,17,16,10,11,14,8,1
21,21,9,4,0,15,6,11,7
22,22,1,17,8,15,9,13,19
23,23,17,19,15,11,8,5,3
24,24,7,20,6,1,14,9,15
25,25,12,11,7,13,3,14,15
26,26,18,10,1,13,15,11,8
27,27,19,18,2,6,9,12,11
28,28,12,2,1,9,19,18,13
29,29,8,0,1,14,11,13,10
30,30,12,5,0,15,4,18,13
31,31,14,19,13,7,15,0,3
32,32,1,19,17,2,16,6,11
33,33,0,14,15,18,20,9,17
34,34,20,11,10,16,18,17,8
35,35,3,0,13,11,2,7,10
36,36,6,15,3,14,13,11,7
37,37,16,6,4,0,18,13,3
38,38,20,2,9,11,1,3,15
39,39,15,16,6,0,2,10,18
40,40,18,12,0,9,5,13,16
41,41,6,9,11,7,0,15,13
42,42,0,1,18,13,2,7,5
43,43,2,7,15,6,14,4,1
44,44,3,1,15,18,11,14,7
45,45,12,2,6,17,0,19,15
46,46,4,3,19,1,8,14,20
47,47,20,15,3,10,16,13,14
48,48,13,6,16,4,1,20,11
