,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,0,3,20,6,14,13,10
1,1,3,9,0,2,5,10,1
2,2,1,13,5,17,15,8,4
3,3,12,3,19,13,18,4,11
4,4,4,3,2,6,5,0,11
5,5,2,4,13,14,0,19,3
6,6,8,2,6,11,18,13,4
7,7,2,15,7,4,20,16,6
8,8,10,2,4,6,0,9,7
9,9,2,11,12,16,7,17,13
10,10,1,2,19,10,0,18,9
11,11,0,1,16,19,7,4,3
12,12,3,5,6,1,0,7,2
13,13,5,2,8,1,12,6,0
14,14,4,0,3,10,19,5,14
15,15,0,1,4,3,2,5,10
16,16,6,5,1,14,18,7,11
17,17,3,7,6,0,2,16,10
18,18,8,2,3,1,4,10,9
19,19,14,2,4,6,8,5,15
20,20,4,6,13,5,7,8,0
21,21,0,2,10,9,19,3,1
22,22,16,1,0,14,15,4,17
23,23,3,6,17,4,1,7,2
24,24,15,17,9,2,0,1,5
25,25,1,5,12,13,16,4,9
26,26,1,0,5,14,12,18,13
27,27,1,15,4,9,0,16,3
28,28,18,19,1,6,8,9,15
29,29,7,1,13,2,5,3,4
30,30,14,19,4,13,5,15,0
31,31,2,11,8,7,9,14,17
32,32,12,9,0,13,15,16,11
33,33,15,17,0,7,4,18,10
34,34,18,7,0,13,12,17,3
35,35,19,3,5,14,2,0,4
36,36,13,0,9,7,10,6,15
37,37,0,12,14,5,13,16,4
38,38,18,7,12,3,1,10,9
39,39,19,17,13,9,10,6,2
40,40,9,14,0,13,11,8,7
41,41,8,3,7,6,1,11,0
42,42,8,7,16,19,18,17,6
43,43,0,14,6,18,8,7,2
44,44,15,18,8,14,17,20,9
45,45,6,5,0,16,18,14,19
46,46,19,8,4,6,5,10,0
47,47,12,3,6,15,16,7,14
48,48,17,15,8,6,3,7,0
