,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,14,0,10,6,11,18,8
1,1,16,15,1,20,17,8,14
2,2,18,14,13,0,7,16,4
3,3,6,16,1,8,12,15,5
4,4,18,0,1,19,13,12,2
5,5,0,17,18,4,12,11,20
6,6,11,1,19,18,6,15,7
7,7,4,6,11,7,20,17,9
8,8,20,3,13,8,1,11,12
9,9,1,0,5,3,19,15,9
10,10,16,11,14,4,19,13,15
11,11,19,3,6,20,15,10,18
12,12,19,0,13,15,17,4,12
13,13,2,16,13,4,10,0,1
14,14,9,8,3,18,17,2,20
15,15,9,1,16,6,15,12,17
16,16,9,15,3,4,6,14,1
17,17,8,16,14,18,7,11,15
18,18,6,7,18,19,3,10,13
19,19,12,3,5,20,9,0,13
20,20,5,15,19,6,11,3,9
21,21,3,5,6,15,7,17,9
22,22,12,6,16,8,13,1,14
23,23,19,6,20,11,13,3,18
24,24,13,14,3,11,18,19,1
25,25,13,5,2,14,6,9,0
26,26,20,15,14,13,19,7,12
27,27,6,14,20,9,19,16,7
28,28,20,5,9,18,4,3,7
29,29,14,1,19,8,12,10,11
30,30,18,0,1,19,9,16,20
31,31,8,16,11,3,14,4,10
32,32,18,15,7,1,20,19,6
33,33,13,0,15,12,20,9,3
34,34,7,3,13,10,8,20,16
35,35,5,8,20,10,14,19,6
36,36,2,3,7,0,5,16,9
37,37,20,16,18,17,15,0,4
38,38,2,6,15,20,14,0,18
39,39,10,13,9,2,7,20,8
40,40,16,13,7,19,17,8,11
41,41,20,7,11,17,4,8,18
42,42,14,19,13,1,10,4,5
43,43,3,12,7,6,15,0,19
44,44,7,19,18,1,10,12,0
45,45,20,15,16,6,17,3,0
46,46,5,12,7,4,9,15,1
47,47,9,17,8,0,1,20,19
48,48,0,9,19,3,20,18,11
