,round,tube0,tube1,tube2
0,0,3,5,7
1,1,3,7,4
2,2,6,2,7
3,3,4,3,9
4,4,7,1,4
5,5,0,5,3
6,6,7,4,5
7,7,6,8,3
8,8,9,2,5
9,9,9,5,0
10,10,2,5,9
11,11,3,7,2
12,12,5,2,3
13,13,8,1,9
14,14,7,3,2
15,15,2,5,9
16,16,2,1,9
17,17,9,0,1
18,18,3,6,1
19,19,4,9,2
20,20,0,4,7
21,21,4,8,2
22,22,3,6,4
23,23,9,7,5
