,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,13,20,14,1,2,4,16
1,1,11,7,14,19,12,17,20
2,2,17,18,15,9,3,11,6
3,3,14,17,4,2,10,18,0
4,4,4,9,13,2,5,19,10
5,5,7,6,13,20,11,9,3
6,6,12,8,3,15,18,4,7
7,7,3,11,13,19,4,12,10
8,8,14,4,17,13,1,10,12
9,9,5,2,10,20,15,9,17
10,10,1,13,5,18,17,12,16
11,11,19,0,18,9,7,4,5
12,12,7,16,12,15,11,6,9
13,13,10,9,11,6,7,18,15
14,14,1,12,19,6,0,3,7
15,15,0,15,10,14,4,1,5
16,16,18,5,9,10,11,0,16
17,17,1,18,12,9,11,2,10
18,18,10,5,6,14,1,3,12
19,19,18,20,12,11,7,15,8
20,20,15,0,7,3,18,2,5
21,21,18,12,11,1,14,10,3
22,22,19,15,5,11,10,13,8
23,23,2,4,5,17,8,14,7
24,24,2,15,18,17,14,4,10
25,25,17,12,11,15,13,5,14
26,26,8,0,15,2,10,14,11
27,27,13,10,9,18,5,12,7
28,28,5,15,20,0,8,17,2
29,29,14,19,18,10,13,11,15
30,30,12,10,18,7,19,9,13
31,31,11,2,18,15,20,3,4
32,32,16,6,2,7,19,18,20
33,33,2,20,9,0,17,7,5
34,34,17,8,18,7,5,13,15
35,35,4,12,14,17,16,10,8
36,36,11,20,10,14,5,18,3
37,37,18,9,4,17,7,0,10
38,38,16,20,17,9,2,11,15
39,39,18,12,15,6,3,16,8
40,40,11,2,6,0,3,18,20
41,41,9,19,20,8,13,0,12
42,42,19,15,17,11,14,8,20
43,43,6,9,17,8,16,10,13
44,44,3,15,4,16,9,2,0
45,45,18,14,0,11,8,4,10
46,46,6,10,11,12,15,3,13
47,47,15,1,14,12,8,5,11
48,48,7,5,4,20,11,17,16
