,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,10,11,14,12,18,4,15
1,1,1,0,2,4,19,17,6
2,2,4,7,1,5,2,6,3
3,3,4,0,3,9,16,11,14
4,4,5,10,3,17,15,1,13
5,5,11,0,18,3,14,10,8
6,6,8,9,1,16,13,6,2
7,7,1,7,8,4,9,18,17
8,8,2,1,0,17,13,8,4
9,9,6,14,10,20,13,15,18
10,10,17,10,12,6,19,13,9
11,11,3,9,11,17,13,14,6
12,12,0,10,13,16,15,11,4
13,13,14,10,5,15,1,16,2
14,14,18,2,4,0,19,7,17
15,15,2,0,20,13,1,6,19
16,16,0,2,12,19,14,4,9
17,17,5,13,7,10,1,9,20
18,18,2,1,8,11,19,5,12
19,19,19,1,14,6,7,20,13
20,20,3,2,12,1,20,15,17
21,21,2,7,5,16,19,8,4
22,22,20,8,4,6,19,2,12
23,23,7,1,18,0,13,4,5
24,24,10,0,18,20,3,7,9
25,25,19,0,2,5,20,14,3
26,26,2,0,5,6,7,8,18
27,27,13,4,9,6,7,10,18
28,28,15,8,10,7,2,16,13
29,29,2,18,11,4,0,14,5
30,30,4,2,19,7,13,20,8
31,31,17,19,15,11,6,0,16
32,32,19,12,13,20,4,1,7
33,33,17,5,12,0,6,10,16
34,34,4,7,13,17,16,6,12
35,35,18,19,16,6,2,11,12
36,36,11,4,8,10,15,5,12
37,37,1,10,6,7,18,9,16
38,38,2,7,1,11,4,13,5
39,39,1,6,0,13,12,14,10
40,40,17,3,4,0,13,18,10
41,41,11,5,6,10,20,4,14
42,42,16,2,9,15,0,7,18
43,43,10,13,5,12,6,7,4
44,44,7,12,5,15,18,16,20
45,45,14,19,18,4,20,5,16
46,46,6,8,3,7,0,13,20
47,47,8,3,5,2,7,17,1
48,48,19,20,9,3,13,8,0
