,round,tube0,tube1,tube2
0,0,6,0,1
1,1,1,8,7
2,2,2,9,8
3,3,5,4,3
4,4,7,4,8
5,5,5,2,7
6,6,7,2,1
7,7,2,6,7
8,8,6,2,7
9,9,2,3,7
10,10,7,6,1
11,11,0,2,9
12,12,2,5,1
13,13,1,4,3
14,14,7,2,4
15,15,5,6,3
16,16,4,0,9
17,17,0,7,5
18,18,1,7,4
19,19,4,1,7
20,20,7,3,9
21,21,7,2,4
22,22,1,9,4
23,23,8,4,0
