,round,tube0,tube1,tube2
0,0,1,4,2
1,1,0,3,1
2,2,7,0,8
3,3,1,9,0
4,4,0,9,6
5,5,6,9,4
6,6,9,8,6
7,7,7,2,1
8,8,9,2,4
9,9,2,5,6
10,10,8,7,9
11,11,0,9,4
12,12,4,6,5
13,13,7,6,0
14,14,5,7,8
15,15,7,0,5
16,16,1,7,8
17,17,9,8,6
18,18,4,1,7
19,19,6,5,8
20,20,5,7,0
21,21,9,8,4
22,22,0,3,4
23,23,8,0,5
