,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,4,16,7,1,11,15,19
1,1,19,14,13,4,8,11,3
2,2,6,12,13,9,20,0,5
3,3,5,14,15,13,20,4,0
4,4,14,11,19,7,4,6,15
5,5,8,18,10,19,12,6,0
6,6,8,0,17,15,18,4,10
7,7,14,16,3,19,7,6,5
8,8,4,14,13,19,0,2,6
9,9,1,17,15,2,10,16,0
10,10,5,6,0,1,15,17,7
11,11,15,6,13,5,18,12,17
12,12,10,6,16,14,17,1,3
13,13,8,7,11,13,5,6,19
14,14,18,17,0,19,9,5,10
15,15,18,15,19,7,2,3,4
16,16,0,16,19,20,15,3,1
17,17,7,2,1,14,3,11,17
18,18,2,14,12,11,13,16,5
19,19,2,0,1,13,6,15,5
20,20,2,10,19,3,18,4,6
21,21,0,15,20,10,6,12,16
22,22,16,5,19,0,2,11,10
23,23,19,1,4,2,18,17,13
24,24,6,18,14,12,0,15,16
25,25,3,5,16,7,18,9,1
26,26,20,5,11,17,9,6,8
27,27,18,10,9,11,16,4,3
28,28,4,0,12,1,9,13,17
29,29,3,6,17,14,16,8,12
30,30,7,0,2,19,10,20,9
31,31,0,12,6,16,19,15,10
32,32,10,15,12,6,16,5,1
33,33,17,6,10,16,8,1,12
34,34,12,9,13,6,19,8,14
35,35,12,11,19,10,7,5,20
36,36,19,8,0,1,12,17,9
37,37,8,12,14,13,18,11,3
38,38,17,14,1,7,2,8,15
39,39,1,3,6,12,20,19,11
40,40,2,19,0,5,6,16,4
41,41,3,0,18,5,19,7,2
42,42,11,17,4,3,1,20,10
43,43,12,11,9,7,3,14,4
44,44,10,9,15,0,16,2,18
45,45,14,2,11,0,17,13,12
46,46,14,12,3,20,16,4,15
47,47,10,6,11,4,7,19,3
48,48,10,14,1,16,2,5,18
