,round,tube0,tube1,tube2
0,0,1,8,3
1,1,5,9,1
2,2,2,7,1
3,3,5,9,3
4,4,0,9,3
5,5,6,1,7
6,6,4,8,0
7,7,6,5,9
8,8,8,0,3
9,9,3,8,4
10,10,9,6,8
11,11,7,0,9
12,12,7,0,6
13,13,1,4,5
14,14,4,8,7
15,15,4,8,7
16,16,5,7,2
17,17,4,3,2
18,18,9,5,4
19,19,2,4,9
20,20,3,2,1
21,21,3,4,7
22,22,2,4,5
23,23,6,1,5
