,round,tube,sp,st,final_pop
0,0,0,0,"(0.020994571781913038, 0.05204089954662736, 0.0221622232172199, 0.0, 0.0, 0.02913486473025094, 0.037973903473278, 0.023482661619739813, 0.0, 0.0)",86
1,0,0,1,"(0.0, 0.03926162523356134, 0.044588638878710875, 0.0, 0.031488363291038005, 0.0, 0.0, 0.0, 0.0, 0.034480130811573785)",283
2,0,0,1,"(0.0, 0.03926162523356134, 0.03702466157616712, 0.0, 0.031488363291038005, 0.0, 0.0, 0.0, 0.0, 0.034480130811573785)",2
3,0,0,1,"(0.0, 0.03926162523356134, 0.04657741127119245, 0.0, 0.03286959603974268, 0.0, 0.0, 0.0, 0.0, 0.034480130811573785)",1
4,0,0,1,"(0.0, 0.03926162523356134, 0.06314247820686002, 0.0, 0.031488363291038005, 0.0, 0.0, 0.0, 0.0, 0.034480130811573785)",1
5,0,0,1,"(0.0, 0.07204509046667762, 0.044588638878710875, 0.0, 0.03702539664479034, 0.0, 0.0, 0.0, 0.0, 0.034480130811573785)",1
6,0,0,1,"(0.0, 0.03926162523356134, 0.044588638878710875, 0.0, 0.031488363291038005, 0.0, 0.0, 0.0, 0.0, 0.025131234967968714)",2
7,0,0,1,"(0.0, 0.03926162523356134, 0.05013689527551107, 0.0, 0.031488363291038005, 0.0, 0.0, 0.0, 0.0, 0.020952010203583386)",1
8,0,0,2,"(0.0, 0.0, 0.030360350867639944, 0.08907557369349299, 0.0, 0.015204797923261657, 0.0, 0.0, 0.0, 0.05830737916070813)",2
9,0,0,2,"(0.0, 0.0, 0.030360350867639944, 0.08907557369349299, 0.0, 0.02511892626773576, 0.0, 0.0, 0.0, 0.05830737916070813)",29
10,0,0,3,"(0.15978083447096003, 0.0, 0.0, 0.0, 0.0, 0.1610216772562336, 0.06112273872331793, 0.0, 0.26164733843979077, 0.011342770631760854)",9
11,0,0,4,"(0.10724196544958095, 0.0883180702870557, 0.0, 0.0, 0.26258359679082327, 0.0, 0.006977264034027059, 0.1086012402169001, 0.024623093408164966, 0.0)",10
12,0,0,5,"(0.1792078360399821, 0.13151103531888653, 0.15112437981031296, 0.16344142439650497, 0.0, 0.0, 0.0, 0.013026841387469198, 0.0, 0.0)",46
13,0,0,6,"(0.01518563380317624, 0.0, 0.0, 0.005461973260522931, 0.0, 0.10451474945474147, 0.045631964960317475, 0.0, 0.0, 0.0)",2
14,0,0,6,"(0.01518563380317624, 0.0, 0.0, 0.004544187563910698, 0.0, 0.10451474945474147, 0.045631964960317475, 0.0, 0.0, 0.0)",42
15,0,0,7,"(0.0, 0.0, 0.18642519784031952, 0.0, 0.08901133089501269, 0.01745409381609489, 0.009092331884517278, 0.040571293248021965, 0.0654414419539786, 0.0)",2
16,0,0,7,"(0.0, 0.0, 0.18642519784031952, 0.0, 0.1013354440850339, 0.01745409381609489, 0.009092331884517278, 0.040571293248021965, 0.08690003962316965, 0.0)",18
17,0,0,7,"(0.0, 0.0, 0.18391063190698032, 0.0, 0.1013354440850339, 0.01745409381609489, 0.009092331884517278, 0.040571293248021965, 0.1236241057012032, 0.0)",1
18,0,0,8,"(0.0, 0.0, 0.016361534780228625, 0.0033097906454404528, 0.0, 0.0027645342057368958, 0.02773054755533034, 0.017443176133622482, 0.011466327601190322, 0.01587123001545553)",1
19,0,0,8,"(0.0, 0.0, 0.016361534780228625, 0.0033097906454404528, 0.0, 0.006935454618720939, 0.01865148444232672, 0.017443176133622482, 0.011466327601190322, 0.013538136313320443)",1
20,0,0,8,"(0.0, 0.0, 0.016361534780228625, 0.0019139670465522537, 0.0, 0.006935454618720939, 0.02773054755533034, 0.017443176133622482, 0.011466327601190322, 0.013538136313320443)",1
