,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,1,19,10,13,18,15,7
1,1,19,9,20,4,17,16,5
2,2,3,17,13,16,1,4,2
3,3,18,8,9,4,14,20,5
4,4,5,4,15,19,3,13,1
5,5,3,18,10,7,8,14,11
6,6,10,5,6,17,19,20,0
7,7,11,4,5,16,20,13,19
8,8,20,19,1,2,3,16,0
9,9,15,18,7,10,20,14,19
10,10,11,2,19,4,20,1,5
11,11,17,0,11,6,14,4,8
12,12,20,2,4,15,6,3,5
13,13,8,6,19,11,15,5,10
14,14,9,2,18,20,1,6,15
15,15,11,16,9,3,18,10,2
16,16,18,10,17,1,12,6,11
17,17,19,12,5,6,11,18,3
18,18,8,2,16,13,0,12,3
19,19,12,17,19,5,4,15,9
20,20,19,7,3,12,1,8,20
21,21,3,12,7,2,13,20,15
22,22,14,20,18,15,13,8,16
23,23,7,3,4,18,1,17,12
24,24,11,13,6,10,0,3,12
25,25,18,16,7,19,17,0,9
26,26,7,12,16,15,0,10,18
27,27,17,19,14,3,11,9,18
28,28,12,15,6,11,2,19,8
29,29,13,20,0,10,12,16,2
30,30,19,1,2,10,18,9,5
31,31,16,14,17,6,3,18,0
32,32,12,16,20,0,17,14,18
33,33,11,15,9,3,0,2,1
34,34,15,7,10,5,12,14,18
35,35,0,5,11,9,12,14,7
36,36,12,7,0,6,14,8,2
37,37,7,19,11,12,2,16,1
38,38,0,8,5,10,4,14,12
39,39,4,0,8,13,3,18,15
40,40,14,17,16,4,20,11,12
41,41,10,9,19,11,3,1,0
42,42,1,14,11,4,2,5,8
43,43,19,12,16,3,10,7,20
44,44,16,13,19,2,10,12,0
45,45,3,15,6,19,20,13,12
46,46,12,13,4,20,15,0,6
47,47,1,13,0,12,11,4,18
48,48,3,14,7,20,15,9,0
