,round,tube0,tube1,tube2
0,0,4,3,6
1,1,0,3,5
2,2,8,4,9
3,3,4,1,9
4,4,9,0,8
5,5,3,6,7
6,6,0,7,8
7,7,6,0,7
8,8,6,0,1
9,9,5,3,4
10,10,7,8,2
11,11,5,9,2
12,12,8,1,9
13,13,5,0,6
14,14,9,4,0
15,15,1,3,9
16,16,9,0,3
17,17,2,0,3
18,18,8,0,1
19,19,4,2,5
20,20,8,2,5
21,21,7,0,6
22,22,0,1,6
23,23,2,5,4
