,round,tube0,tube1,tube2
0,0,0,5,3
1,1,7,8,1
2,2,9,2,0
3,3,1,9,7
4,4,8,4,2
5,5,6,8,0
6,6,1,4,2
7,7,9,6,8
8,8,8,0,2
9,9,2,0,4
10,10,1,9,7
11,11,4,6,0
12,12,6,2,7
13,13,2,9,3
14,14,6,2,4
15,15,1,5,3
16,16,0,4,9
17,17,0,9,1
18,18,2,9,8
19,19,1,0,8
20,20,9,7,0
21,21,0,3,9
22,22,2,8,3
23,23,9,4,7
