,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,13,19,8,6,0,14,1
1,1,2,1,0,7,16,17,15
2,2,0,2,1,6,3,4,7
3,3,2,6,1,8,7,0,3
4,4,13,17,8,10,9,6,15
5,5,16,14,20,19,12,8,3
6,6,11,18,16,7,8,15,5
7,7,15,16,10,14,3,11,20
8,8,11,9,6,8,13,14,18
9,9,4,5,3,11,18,19,8
10,10,3,2,5,18,0,4,19
11,11,12,7,4,0,15,14,17
12,12,17,19,16,18,2,9,13
13,13,18,7,14,20,17,16,3
14,14,3,7,14,19,11,5,1
15,15,3,19,7,12,11,1,18
16,16,9,11,8,19,10,5,18
17,17,13,4,6,12,15,16,14
18,18,14,9,7,11,0,13,15
19,19,17,5,9,8,15,0,10
20,20,13,0,16,4,3,12,9
21,21,10,4,9,1,20,13,17
22,22,5,6,15,12,7,3,14
23,23,1,3,10,20,5,9,8
24,24,9,0,3,19,13,15,6
25,25,15,0,13,2,1,16,14
26,26,16,4,19,7,0,18,17
27,27,15,19,0,2,5,11,13
28,28,16,9,11,1,12,5,20
29,29,14,2,7,12,0,13,10
30,30,19,8,7,12,4,10,18
31,31,6,9,16,14,4,18,5
32,32,12,16,6,8,7,14,1
33,33,6,7,10,12,9,5,14
34,34,6,8,13,19,0,18,12
35,35,12,2,18,7,19,0,11
36,36,17,12,9,6,20,2,13
37,37,6,13,9,0,11,4,16
38,38,9,19,18,2,4,10,15
39,39,11,7,0,17,15,8,3
40,40,9,15,2,7,10,18,1
41,41,8,2,6,0,1,13,15
42,42,20,10,11,9,13,15,6
43,43,6,11,10,19,18,3,12
44,44,7,5,16,0,11,4,20
45,45,3,2,4,1,13,0,14
46,46,11,3,0,5,8,7,10
47,47,20,17,5,2,6,7,8
48,48,7,17,20,10,9,4,18
