,round,tube0,tube1,tube2
0,0,0,6,2
1,1,3,2,8
2,2,6,5,2
3,3,3,8,6
4,4,2,8,0
5,5,5,2,9
6,6,2,5,9
7,7,2,7,9
8,8,2,3,1
9,9,4,0,3
10,10,5,1,9
11,11,7,8,1
12,12,5,1,3
13,13,2,0,4
14,14,2,5,7
15,15,3,6,9
16,16,5,1,3
17,17,1,5,7
18,18,1,5,7
19,19,4,2,6
20,20,1,7,6
21,21,5,2,0
22,22,7,8,9
23,23,5,9,0
