,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,13,20,14,1,2,4,16
1,1,7,18,9,13,17,14,10
2,2,8,1,6,0,18,4,12
3,3,9,10,3,8,4,18,17
4,4,14,2,18,4,13,1,20
5,5,14,17,13,5,16,18,4
6,6,9,1,16,4,17,8,20
7,7,0,18,14,4,15,2,19
8,8,15,16,9,14,8,20,13
9,9,18,15,10,20,6,0,2
10,10,16,6,11,2,0,7,15
11,11,9,16,19,3,10,18,5
12,12,15,1,13,16,14,9,5
13,13,5,19,8,11,15,12,9
14,14,6,17,12,16,18,4,15
15,15,17,18,4,12,1,15,3
16,16,7,2,4,8,11,19,10
17,17,3,0,14,12,15,5,13
18,18,9,6,13,0,4,15,16
19,19,5,20,15,11,10,14,9
20,20,16,10,19,9,4,17,1
21,21,12,7,2,10,3,14,0
22,22,20,2,8,14,1,18,15
23,23,3,11,16,17,8,15,9
24,24,3,8,17,16,18,0,20
25,25,15,7,12,10,16,17,20
26,26,14,9,13,12,11,15,6
27,27,2,11,8,20,18,17,3
28,28,13,11,15,5,18,9,6
29,29,20,3,9,6,18,4,15
30,30,3,19,13,17,20,8,0
31,31,9,18,13,3,19,16,1
32,32,17,14,1,19,18,20,7
33,33,16,19,14,10,0,18,20
34,34,15,13,16,19,3,2,20
35,35,14,13,8,20,4,9,3
36,36,5,0,15,19,9,20,16
37,37,4,16,20,15,19,7,2
38,38,11,18,16,1,0,15,19
39,39,11,1,13,7,18,6,8
40,40,11,18,12,6,1,7,16
41,41,20,12,18,1,5,2,3
42,42,11,4,10,6,2,5,12
43,43,13,10,1,16,3,19,20
44,44,16,0,4,13,1,7,2
45,45,7,0,11,6,16,20,1
46,46,4,5,20,8,15,11,14
47,47,19,10,20,5,7,3,0
48,48,1,12,0,10,11,8,4
