,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,14,0,10,6,11,18,8
1,1,2,5,7,18,6,13,12
2,2,4,0,1,14,16,18,6
3,3,17,0,19,20,10,2,6
4,4,0,10,4,19,17,13,3
5,5,16,15,12,0,18,3,9
6,6,9,12,20,15,8,11,6
7,7,15,12,4,16,2,14,20
8,8,16,4,11,17,5,1,8
9,9,3,16,15,13,6,1,7
10,10,3,16,18,9,5,13,4
11,11,11,10,20,15,3,9,1
12,12,3,19,11,7,18,0,1
13,13,3,1,0,9,13,20,7
14,14,0,18,2,6,7,3,11
15,15,14,15,6,4,9,18,16
16,16,19,10,11,8,18,17,1
17,17,11,5,6,15,0,12,17
18,18,0,7,3,14,6,11,1
19,19,6,1,12,4,2,9,15
20,20,17,3,12,19,9,11,14
21,21,18,13,15,7,20,16,14
22,22,15,10,5,3,7,13,20
23,23,14,0,5,6,1,13,3
24,24,6,15,1,5,10,19,13
25,25,4,10,20,8,15,19,1
26,26,2,8,13,1,5,7,14
27,27,0,6,7,20,9,8,19
28,28,18,2,3,7,15,14,19
29,29,18,14,20,0,7,11,17
30,30,7,15,9,14,12,10,8
31,31,3,13,14,1,19,9,16
32,32,9,10,12,2,1,19,3
33,33,20,3,8,9,4,13,11
34,34,6,9,4,7,3,5,12
35,35,11,8,4,19,17,5,12
36,36,8,12,9,14,6,15,0
37,37,11,10,3,6,0,17,12
38,38,13,8,5,14,9,10,4
39,39,6,14,0,8,10,16,5
40,40,6,10,2,13,15,16,3
41,41,6,5,11,10,8,16,17
42,42,20,14,16,0,5,1,17
43,43,15,4,11,9,12,10,8
44,44,16,7,3,4,10,8,0
45,45,11,4,17,20,15,1,13
46,46,7,19,17,12,8,20,3
47,47,11,9,19,12,14,6,20
48,48,1,6,9,19,7,16,17
