,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,4,5,9,3,14,18,0
1,1,0,3,5,9,13,11,12
2,2,0,10,11,9,14,3,13
3,3,13,0,12,6,11,19,16
4,4,12,15,3,4,20,6,11
5,5,14,10,1,4,13,20,7
6,6,6,0,10,9,3,12,11
7,7,15,1,13,14,7,20,6
8,8,9,0,2,19,16,12,1
9,9,20,9,7,10,3,0,13
10,10,16,15,3,6,19,1,10
11,11,19,1,5,16,7,20,11
12,12,18,10,7,20,5,17,8
13,13,15,7,9,1,6,2,12
14,14,2,0,7,13,8,12,19
15,15,19,7,10,4,20,14,16
16,16,12,0,6,9,4,2,14
17,17,2,5,17,15,16,7,13
18,18,3,1,19,12,4,14,5
19,19,0,2,20,7,19,14,3
20,20,4,5,9,11,2,14,1
21,21,16,18,6,1,5,2,19
22,22,13,0,12,3,18,14,6
23,23,10,15,5,11,19,8,14
24,24,2,8,20,19,6,4,3
25,25,14,10,8,19,9,3,18
26,26,11,7,19,15,14,0,17
27,27,15,14,13,9,20,0,1
28,28,11,10,12,0,18,2,13
29,29,8,4,14,12,11,15,13
30,30,0,14,12,11,9,2,6
31,31,17,1,2,11,10,15,8
32,32,3,17,8,15,2,10,7
33,33,2,1,14,8,9,11,4
34,34,12,18,2,5,1,8,17
35,35,1,17,7,4,12,2,0
36,36,19,11,0,3,1,20,17
37,37,6,10,2,7,14,4,17
38,38,6,0,13,16,3,17,4
39,39,11,17,1,14,19,5,13
40,40,3,8,17,7,15,13,19
41,41,19,20,5,6,10,7,0
42,42,15,4,9,14,10,13,12
43,43,12,11,13,18,17,10,6
44,44,11,5,13,4,12,9,2
45,45,7,18,12,20,1,3,10
46,46,11,10,18,2,13,19,14
47,47,8,18,20,13,17,5,16
48,48,14,19,8,17,12,11,20
