,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,8,2,13,6,3,19,1
1,1,12,9,13,2,20,11,18
2,2,4,14,19,11,0,13,20
3,3,16,20,13,2,10,8,6
4,4,7,11,0,18,2,16,19
5,5,8,10,1,18,14,7,3
6,6,2,6,1,9,14,3,0
7,7,20,1,5,4,3,7,15
8,8,3,11,12,2,4,0,17
9,9,11,4,3,6,16,8,19
10,10,15,16,6,1,0,18,10
11,11,6,11,2,14,5,7,20
12,12,7,9,3,15,1,17,5
13,13,7,16,8,15,0,2,3
14,14,19,6,15,7,18,17,13
15,15,10,12,13,6,0,7,20
16,16,6,19,2,12,7,15,11
17,17,18,5,11,15,6,4,19
18,18,12,11,17,20,4,13,1
19,19,13,7,18,9,2,19,14
20,20,20,10,18,11,13,9,14
21,21,1,19,17,10,18,11,2
22,22,17,15,2,14,6,16,12
23,23,4,5,20,1,16,19,2
24,24,13,18,7,20,19,10,0
25,25,15,10,8,9,20,6,16
26,26,8,0,2,10,9,13,6
27,27,1,0,11,10,16,2,17
28,28,19,11,0,4,6,14,20
29,29,3,15,13,5,1,0,12
30,30,14,3,17,9,5,7,8
31,31,11,6,13,7,3,4,0
32,32,3,5,6,4,12,19,11
33,33,9,0,5,2,14,6,11
34,34,6,20,3,2,11,17,12
35,35,0,14,13,20,3,5,4
36,36,5,20,2,0,18,12,4
37,37,8,13,19,3,6,2,14
38,38,7,10,12,16,18,9,11
39,39,1,15,9,5,19,6,0
40,40,1,0,10,3,18,14,11
41,41,18,15,13,8,20,0,12
42,42,13,0,19,12,5,14,18
43,43,3,20,2,17,4,5,10
44,44,4,17,7,6,9,12,19
45,45,20,7,18,1,19,13,12
46,46,12,15,11,7,17,8,10
47,47,13,16,6,17,9,12,3
48,48,1,3,5,11,8,20,18
