,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,14,2,7,11,6,4,17
1,1,8,4,0,3,18,5,7
2,2,0,19,11,5,9,2,10
3,3,20,1,19,18,2,12,15
4,4,11,0,7,3,8,1,9
5,5,18,7,6,16,13,14,12
6,6,5,11,0,16,4,3,14
7,7,0,1,18,13,11,19,9
8,8,16,2,10,20,5,8,17
9,9,13,2,10,5,14,3,17
10,10,5,6,18,9,12,3,13
11,11,5,6,9,4,15,13,3
12,12,11,19,15,16,10,7,13
13,13,18,9,4,15,19,16,11
14,14,18,14,4,16,5,10,9
15,15,13,4,15,12,2,0,5
16,16,16,2,7,8,19,9,10
17,17,5,0,8,18,4,16,17
18,18,17,14,13,16,7,19,0
19,19,3,9,6,16,4,15,11
20,20,8,14,1,6,7,10,17
21,21,9,17,16,1,6,7,13
22,22,18,17,1,12,20,4,16
23,23,3,10,0,9,5,11,13
24,24,11,4,7,6,10,9,8
25,25,11,18,19,6,12,20,0
26,26,7,9,1,11,6,3,0
27,27,2,6,14,7,1,8,17
28,28,6,7,11,8,4,2,19
29,29,7,2,8,11,15,20,5
30,30,0,15,19,2,7,14,6
31,31,8,7,12,3,4,19,11
32,32,6,0,2,10,5,4,7
33,33,7,9,13,1,15,3,12
34,34,15,13,6,4,18,10,11
35,35,10,7,18,5,1,2,12
36,36,14,11,10,8,1,9,18
37,37,6,4,9,15,17,18,11
38,38,5,14,6,16,11,20,17
39,39,12,7,15,10,17,19,11
40,40,11,6,9,2,16,10,17
41,41,7,16,6,18,14,12,10
42,42,5,14,18,17,7,6,3
43,43,20,3,7,19,17,15,14
44,44,19,6,11,17,8,7,10
45,45,2,9,1,0,13,14,6
46,46,5,3,18,17,14,9,13
47,47,17,5,9,11,18,6,2
48,48,4,1,0,2,15,11,10
